uuid,name,title,description,url,category,status,created_at
3d437183-aa9f-49e2-87ee-e69a2d02137b,blackwhite084-playwright-plus-python-mcp,@blackwhite084/playwright-plus-python-mcp,"Playwright를 사용한 브라우저 자동화를 위한 MCP 파이썬 서버, llm에 더 적합",https://github.com/blackwhite084/playwright-plus-python-mcp,browser_automation,active,NOW()
3a86248c-8cde-4ec5-8e58-66749d322a20,executeautomation-playwright-mcp-server,@executeautomation/playwright-mcp-server,브라우저 자동화 및 웹 스크래핑을 위해 Playwright를 사용하는 MCP 서버,https://github.com/executeautomation/mcp-playwright,browser_automation,active,NOW()
f3e66367-a7b2-4f7d-8bc0-ba4e8f0640d4,automatalabs-mcp-server-playwright,@automatalabs/mcp-server-playwright,Playwright를 사용한 브라우저 자동화를 위한 MCP 서버,https://github.com/Automata-Labs-team/MCP-Server-Playwright,browser_automation,active,NOW()
0b6c68cf-6f3e-4d1e-a8bd-4b4080eedc6f,modelcontextprotocol-server-puppeteer,@modelcontextprotocol/server-puppeteer,웹 스크래핑 및 상호 작용을 위한 브라우저 자동화,https://github.com/modelcontextprotocol/servers/tree/main/src/puppeteer,browser_automation,active,NOW()
434bbd1d-be62-4bc4-ad5b-01dcb5679dbe,kimtaeyoon83-mcp-server-youtube-transcript,@kimtaeyoon83/mcp-server-youtube-transcript,AI 분석을 위해 YouTube 자막 및 스크립트 가져오기,https://github.com/kimtaeyoon83/mcp-server-youtube-transcript,browser_automation,active,NOW()
384cf27f-7c7f-4a09-ba3c-d43b31041500,recursechat-mcp-server-apple-shortcuts,@recursechat/mcp-server-apple-shortcuts,Apple Shortcuts와의 MCP 서버 통합,https://github.com/recursechat/mcp-server-apple-shortcuts,browser_automation,active,NOW()
9d5cb681-fb74-4dfc-a5dc-b1c227dba0d2,kimtth-mcp-aoai-web-Browse,@kimtth/mcp-aoai-web-Browse,Azure OpenAI 및 Playwright를 사용하는 `최소한의` 서버/클라이언트 MCP 구현,https://github.com/kimtth/mcp-aoai-web-Browse,browser_automation,active,NOW()
4e7d6d79-01bf-4ac8-a216-cc132d62cae4,pskill9-web-search,@pskill9/web-search,API 키 없이 Google 검색 결과를 사용하여 무료 웹 검색을 가능하게 하는 MCP 서버,https://github.com/pskill9/web-search,browser_automation,active,NOW()
73db282c-88e7-4bfb-8b10-ed3255efe4e5,co-browser-browser-use-mcp-server,@co-browser/browser-use-mcp-server,SSE 전송을 지원하는 MCP 서버로 패키징된 browser-use. Docker에서 Chromium을 실행하기 위한 Dockerfile + VNC 서버 포함.,https://github.com/co-browser/browser-use-mcp-server,browser_automation,active,NOW()
df088ce1-7660-4e33-9c0b-b966c51a225c,34892002-bilibili-mcp-js,@34892002/bilibili-mcp-js,Bilibili 콘텐츠 검색을 지원하는 MCP 서버. LangChain 통합 예제 및 테스트 스크립트 제공.,https://github.com/34892002/bilibili-mcp-js,browser_automation,active,NOW()
363c78d9-59eb-406c-b7eb-023ab7b2f88b,getrupt-ashra-mcp,@getrupt/ashra-mcp,모든 웹사이트에서 구조화된 데이터 추출. 프롬프트만 입력하면 JSON 획득.,https://github.com/getrupt/ashra-mcp,browser_automation,active,NOW()
4637df3b-7db0-454b-9737-57ba9f3390cd,aircodelabs-grasp,aircodelabs/grasp,MCP 및 A2A를 기본 지원하는 에이전트 기반의 자체 호스팅 브라우저,https://github.com/aircodelabs/grasp,browser_automation,active,NOW()
